Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
100.64.0.2-100.64.0.1-0-0-0,100.64.0.2,0,100.64.0.1,0,0,2023-03-19 15:02:20.266440,117265975,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40932589355096394,2495020.7446808517,2576091.308466522,5102694.0,104.0,1.17265842E8,5098514.869565219,9606.847128737933,5102832.0,5058567.0,1.17265838E8,5098514.695652173,9597.172748617015,5102880.0,5058588.0,0,0,0,0,0,0,0,0,0.20466294677548197,0.20466294677548197,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.47826086956525,21.02351403292252,188.0,104.0,5098364.391304347,9600.548411130803,5102694.0,5058427.0,0,0
10.16.0.6-144.122.71.18-34788-6443-6,10.16.0.6,34788,144.122.71.18,6443,6,2023-03-19 15:02:22.387673,116365340,347,399,10800.0,812557.0,48.0,0.0,31.123919308357355,21.109518404113004,15675.0,0.0,2036.4837092731823,3586.713457504166,7075.620627241754,6.410843641242315,156195.08724832206,923565.3904283533,5900021.0,0.0,1.16322962E8,336193.5317919076,1340833.3300723752,5941938.0,6.0,1.16363489E8,292370.57537688414,1249469.7906948698,5900042.0,3.0,240,281,0,0,0,0,11128,12768,2.981987591837913,3.4288560494044016,0.0,15675.0,1103.6957104557653,2806.1749188296913,7874617.6750688255,0,0,0,521,746,0,0,0,1.1498559077809798,1103.6957104557641,31.123919308357348,2036.483709273183,183,4,911,13545,4,31490587,0,14,0,1089,12709,502,239,32,252225.78947368424,37764.416541646635,330282.0,182906.0,5858473.105263158,27027.010585903245,5900021.0,5780088.0,116365340,0
10.16.0.6-144.122.71.18-0-0-0,10.16.0.6,0,144.122.71.18,0,0,2023-03-19 15:02:22.901650,116311908,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031708636402044,977410.9915966388,2159866.253543388,5985028.0,7.0,1.163119E8,1971388.1355932201,2738185.321609957,5985038.0,100157.0,1.16311877E8,1971387.7457627119,2738191.262410743,5985052.0,100154.0,0,0,0,0,0,0,0,0,0.515854318201022,0.515854318201022,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200688.0,115.23695394948257,201019.0,200516.0,5910435.52631579,35670.9031243618,5985028.0,5829637.0,0,0
10.16.0.6-114.114.114.114-0-0-0,10.16.0.6,0,114.114.114.114,0,0,2023-03-19 15:02:23.119110,116621944,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028965869407905,980016.3361344534,2182408.8773686863,6206461.0,663.0,1.16458468E8,1973872.338983051,2887215.025409557,6369939.0,1049.0,1.1645807E8,1973865.5932203394,2887348.2498779353,6370258.0,663.0,0,0,0,0,0,0,0,0,0.5144829347039525,0.5144829347039525,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165772.05263157896,158.02337157810945,166361.0,165638.0,5963502.2105263155,70314.04117053004,6206461.0,5865044.0,0,0
10.16.0.2-144.122.71.18-56026-6443-6,10.16.0.2,56026,144.122.71.18,6443,6,2023-03-19 15:02:23.109867,116511701,485,312,10260.0,774404.0,96.0,0.0,21.154639175257728,29.763440677351937,13480.0,0.0,2482.0641025641,3771.9984522600107,6734.636892821606,6.840514670711055,146371.48366834188,923531.2854179172,6404463.0,1.0,1.16511693E8,240726.63842975209,1175232.526238576,6404502.0,1.0,1.16511506E8,374635.06752411573,1450134.1032183014,6406209.0,6.0,188,248,0,0,0,0,15568,9984,4.162672039265824,2.6778426314452313,0.0,13480.0,984.5219573400259,2646.4982621076624,7003953.051338878,0,0,0,436,797,0,0,0,0.643298969072165,984.5219573400251,21.15463917525773,2482.0641025641025,183,4,797,12603,4,5949983,0,12,0,971,1083,502,187,32,251811.0555555556,33439.20996546389,298020.0,218921.0,6208804.888888888,144952.95467389683,6404463.0,5914190.0,116511701,0
10.16.0.2-144.122.71.18-0-0-0,10.16.0.2,0,144.122.71.18,0,0,2023-03-19 15:02:23.630784,116494795,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9785844938394029,1030927.3893805309,2287515.863813959,6481829.0,6.0,1.16494788E8,2080264.0714285716,2903995.1340366243,6481844.0,98993.0,1.16494774E8,2080263.8214285716,2904001.780169584,6481846.0,98991.0,0,0,0,0,0,0,0,0,0.48929224691970147,0.48929224691970147,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200549.94444444447,268.8475343610726,201132.0,200154.0,6260205.333333334,145140.8860821302,6481829.0,5998151.0,0,0
100.64.0.2-10.16.0.5-37404-8181-6,100.64.0.2,37404,10.16.0.5,8181,6,2023-03-19 15:04:17.478928,394,5,5,106.0,137.0,106.0,0.0,21.2,47.40464112299554,137.0,0.0,27.4,61.26826258349424,616751.2690355331,25380.71065989848,43.77777777777778,42.4640370719088,132.0,7.0,378.0,94.5,42.649736224272246,132.0,37.0,364.0,91.0,54.092513345194085,164.0,34.0,1,1,0,0,0,0,168,168,12690.35532994924,12690.35532994924,0.0,137.0,24.3,51.747356346859775,2677.788888888889,2,2,0,2,9,0,0,0,1.0,24.3,21.2,27.4,0,0,0,0,0,0,0,10,0,13,65280,505,1,32,0,0,0,0,0,0,0,0,394,0
10.16.0.4-144.122.71.18-52536-6443-6,10.16.0.4,52536,144.122.71.18,6443,6,2023-03-19 15:02:38.269316,92159950,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10850700331326135,1.0239994444444444E7,1.4546983233311307E7,3.0720243E7,8.0,9.2159942E7,2.30399855E7,1.3080373773030099E7,3.0720253E7,3583796.0,9.2159935E7,2.303998375E7,1.3080198805460906E7,3.0720251E7,3584086.0,0,0,0,0,0,0,160,160,0.054253501656630676,0.054253501656630676,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1618,936,0,32,1194703.0,2069266.3773736334,3584086.0,8.0,2.9525277666666668E7,2069479.1364537438,3.0720243E7,2.7135649E7,92159950,0
10.16.0.5-144.122.71.18-34528-6443-6,10.16.0.5,34528,144.122.71.18,6443,6,2023-03-19 15:02:36.221322,110592059,10,8,235.0,178.0,118.0,0.0,23.5,49.5429106936603,58.0,0.0,22.25,25.882978411082668,3.7344453456644655,0.16276032983525515,6505415.235294117,1.2206546895177377E7,3.0720109E7,8.0,1.1059205E8,1.2288005555555556E7,1.4766955280673848E7,3.0720118E7,60.0,1.10592051E8,1.579886442857143E7,1.504937005671523E7,3.0721568E7,513.0,2,4,0,0,0,0,320,256,0.09042240546403064,0.07233792437122452,0.0,118.0,22.944444444444443,39.69512078806519,1575.702614379085,0,0,0,6,18,0,0,0,0.8,22.944444444444443,23.5,22.25,0,0,0,0,0,0,0,13,0,9,942,502,2,32,502329.24999999994,1004639.8333341075,2009289.0,8.0,2.714568325E7,7122209.362615993,3.0720109E7,1.6462406E7,110592059,0
10.16.0.7-144.122.71.18-38668-6443-6,10.16.0.7,38668,144.122.71.18,6443,6,2023-03-19 15:02:45.312988,106953621,12,7,1196.0,295.0,892.0,0.0,99.66666666666666,255.12825057688974,58.0,31.0,42.142857142857146,11.408017231002816,13.94062198230764,0.17764709434194847,5941867.833333333,1.156730204288274E7,3.000053E7,57.0,1.06953621E8,9723056.454545455,1.36757847349938E7,3.000053E7,57.0,1.06953343E8,1.7825557166666668E7,1.4199855510756923E7,3.0001473E7,759.0,5,7,0,0,0,0,384,224,0.1121981648475464,0.06544892949440206,0.0,892.0,78.47368421052632,201.57776784960208,40633.59649122807,0,0,0,12,19,0,0,0,0.5833333333333334,78.47368421052632,99.66666666666667,42.142857142857146,0,0,0,0,0,0,0,62,0,15,12242,1879,4,32,20769.75,23648.368969480045,41636.0,285.0,2.671756775E7,4275099.345433614,3.000053E7,2.0981274E7,106953621,0
100.64.0.2-100.64.0.1-0-0-0,100.64.0.2,0,100.64.0.1,0,0,2023-03-19 15:04:22.633815,117194690,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409574870670335,2493504.042553191,2574550.3411096437,5101820.0,96.0,1.17194515E8,5095413.695652175,20850.00697282363,5101916.0,5007945.0,1.1719453E8,5095414.347826086,20845.738283898463,5101941.0,5007966.0,0,0,0,0,0,0,0,0,0.2047874353351675,0.2047874353351675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.43478260869566,21.88986084709399,186.0,96.0,5095258.260869567,20848.65333609936,5101820.0,5007804.0,0,0
10.16.0.6-144.122.71.18-34788-6443-6,10.16.0.6,34788,144.122.71.18,6443,6,2023-03-19 15:04:24.862544,116378483,351,397,10800.0,812437.0,48.0,0.0,30.769230769230763,21.247676020302457,15675.0,0.0,2046.440806045339,3563.587595408431,7073.79043598635,6.427304951208206,155794.48862115113,922537.6084362607,5914295.0,0.0,1.16336007E8,332388.5914285715,1334409.3989063893,5956770.0,6.0,1.16378468E8,293885.0202020202,1252778.6306344664,5914305.0,4.0,240,280,0,0,0,0,11244,12704,3.0160214410081285,3.411283510200077,0.0,15675.0,1100.5842245989302,2783.0811485911995,7745540.67964371,0,0,0,520,748,0,0,0,1.131054131054131,1100.5842245989304,30.76923076923077,2046.44080604534,183,4,889,13825,4,38877256,0,14,0,1086,12709,502,239,32,252566.2105263158,35403.17703976259,321306.0,170291.0,5859317.105263158,23628.322301130036,5914295.0,5813331.0,238853354,0
10.16.0.6-144.122.71.18-0-0-0,10.16.0.6,0,144.122.71.18,0,0,2023-03-19 15:04:25.378438,116322907,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031611082415607,977503.4201680674,2160096.320584686,5997467.0,8.0,1.16322897E8,1971574.5254237296,2738485.9469605125,5997478.0,100217.0,1.16322867E8,1971574.0169491528,2738492.0467735743,5997490.0,100214.0,0,0,0,0,0,0,0,0,0.5158055412078035,0.5158055412078035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200661.15789473685,87.03528221863074,200815.0,200506.0,5911039.7894736845,38050.929069660364,5997467.0,5821322.0,0,0
10.16.0.6-114.114.114.114-0-0-0,10.16.0.6,0,114.114.114.114,0,0,2023-03-19 15:04:25.680753,116288043,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319203669116694,977210.445378151,2175857.828785468,6032162.0,652.0,1.16124598E8,1968213.5254237289,2878803.14572025,6195615.0,1065.0,1.16124189E8,1968206.5932203385,2878985.7977985395,6196086.0,652.0,0,0,0,0,0,0,0,0,0.5159601834558347,0.5159601834558347,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165755.15789473685,81.00703889710742,165947.0,165644.0,5945949.47368421,45676.72126826425,6032162.0,5856405.0,0,0
10.16.0.2-144.122.71.18-56026-6443-6,10.16.0.2,56026,144.122.71.18,6443,6,2023-03-19 15:04:25.903640,116903532,491,308,10260.0,773301.0,96.0,0.0,20.89613034623216,28.76682125997559,12132.0,0.0,2510.7175324675313,3754.2966943407478,6702.628967617506,6.834695122812885,146495.65413533864,925908.6932927283,6475672.0,1.0,1.16903516E8,238578.60408163263,1172763.2139187383,6475679.0,1.0,1.16903345E8,380792.6547231271,1464480.77805596,6477145.0,6.0,194,245,0,0,0,0,15748,9856,4.200044186859983,2.6346509359529016,0.0,12132.0,980.6770963704629,2625.5029933870373,6893265.968284294,0,0,0,439,799,0,0,0,0.6272912423625254,980.6770963704631,20.89613034623218,2510.7175324675327,183,4,859,13051,4,8788920,0,12,0,967,1083,502,193,32,245319.5,36343.614367912414,308846.0,218855.0,6232458.666666667,139664.0761394366,6475672.0,5988355.0,239697305,0
10.16.0.2-144.122.71.18-0-0-0,10.16.0.2,0,144.122.71.18,0,0,2023-03-19 15:04:26.426054,116885020,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753174529978265,1034380.7079646018,2295384.6193636535,6498237.0,6.0,1.16885013E8,2087232.3750000005,2914054.0811276496,6498244.0,99192.0,1.16885002E8,2087232.1785714286,2914060.7260100315,6498254.0,99191.0,0,0,0,0,0,0,0,0,0.48765872649891323,0.48765872649891323,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200732.66666666666,306.22194949569223,201193.0,200322.0,6281725.444444444,142281.15524602614,6498237.0,6008802.0,0,0
10.16.0.4-144.122.71.18-52536-6443-6,10.16.0.4,52536,144.122.71.18,6443,6,2023-03-19 15:04:41.149431,92159620,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10850739184905493,1.0239957777777778E7,1.407757741163499E7,3.0719935E7,9.0,9.2159595E7,2.303989875E7,1.1630574528167684E7,3.0719944E7,6143601.0,9.2159604E7,2.3039901E7,1.163034072437691E7,3.0719944E7,6144042.0,0,0,0,0,0,0,160,160,0.054253695924527466,0.054253695924527466,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1618,936,0,32,112.5,202.36023983645273,416.0,9.0,2.303978625E7,1.1630550315208573E7,3.0719935E7,6143601.0,215039735,0
10.16.0.5-144.122.71.18-34528-6443-6,10.16.0.5,34528,144.122.71.18,6443,6,2023-03-19 15:04:57.533653,108543633,7,6,160.0,89.0,160.0,0.0,22.857142857142858,60.474315681476355,58.0,0.0,14.833333333333334,24.514621487321943,2.2940083459340266,0.11976750400458772,9045302.750000002,1.3893512355884023E7,3.1487997E7,2.0,1.08543624E8,1.8090604E7,1.5109799836445974E7,3.1488006E7,2.0,1.08543624E8,2.17087248E7,1.3704728037819492E7,3.1488012E7,945.0,1,2,0,0,0,0,224,192,0.06449019446400878,0.055277309540578946,0.0,160.0,19.153846153846157,45.78545284593888,2096.3076923076924,0,0,0,3,13,0,0,0,0.8571428571428571,19.153846153846153,22.857142857142858,14.833333333333334,0,0,0,0,0,0,0,12,0,6,942,502,1,32,10536.75,21051.50019001021,42114.0,9.0,2.712536925E7,7348293.233390113,3.1487997E7,1.6133203E7,249855964,0
10.16.0.7-144.122.71.18-38668-6443-6,10.16.0.7,38668,144.122.71.18,6443,6,2023-03-19 15:05:02.267527,107093474,15,9,573.0,384.0,216.0,0.0,38.2,64.62440936452948,58.0,31.0,42.666666666666664,12.010412149464313,8.936118740531287,0.22410329129859025,4656238.0,1.0100905177403975E7,2.9959335E7,27.0,1.07093474E8,7649533.857142858,1.2165843017670674E7,2.9959335E7,57.0,1.07051907E8,1.3381488375E7,1.3710485937159505E7,3.0001294E7,588.0,6,9,0,0,0,0,480,288,0.1400645570616189,0.08403873423697134,0.0,216.0,39.87500000000001,50.96231557431091,2597.157608695652,0,0,0,15,24,0,0,0,0.6,39.875,38.2,42.666666666666664,0,0,0,0,0,0,0,23,0,16,12242,1879,5,32,17351.2,23379.47364035384,43067.0,270.0,2.13928364E7,1.0665393274090074E7,2.9959335E7,7006127.0,244048013,0
100.64.0.2-100.64.0.1-0-0-0,100.64.0.2,0,100.64.0.1,0,0,2023-03-19 15:06:24.929276,117219438,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40948839901450473,2494030.595744681,2575088.6469463585,5102025.0,100.0,1.17219287E8,5096490.739130435,17055.716277747957,5102168.0,5023972.0,1.1721931E8,5096491.739130436,17041.41771262386,5102183.0,5024041.0,0,0,0,0,0,0,0,0,0.20474419950725237,0.20474419950725237,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.3913043478261,26.308897786999708,215.0,100.0,5096342.347826087,17046.14450571983,5102025.0,5023872.0,0,0
10.16.0.6-144.122.71.18-34788-6443-6,10.16.0.6,34788,144.122.71.18,6443,6,2023-03-19 15:06:27.090782,117046224,339,399,10800.0,812261.0,48.0,0.0,31.858407079646007,20.80120071777712,15675.0,0.0,2035.741854636591,3603.6725824406867,7031.931247948674,6.305201268175896,158814.41519674368,934276.1903010092,6333300.0,0.0,1.17003927E8,346165.4644970416,1364659.7921381788,6374013.0,7.0,1.1704621E8,294085.9547738692,1256962.773973544,6333317.0,4.0,240,279,0,0,0,0,10848,12768,2.8962916394466514,3.4089096287292446,0.0,15675.0,1115.2588075880765,2830.5197334450163,8011841.961421645,0,0,0,519,738,0,0,0,1.176991150442478,1115.2588075880758,31.858407079646017,2035.7418546365914,183,4,855,14125,4,182382108,0,14,0,1100,12709,502,239,32,252782.947368421,29273.91985002974,320287.0,211897.0,5894116.473684211,113951.27520975722,6333300.0,5764222.0,361749333,0
10.16.0.6-144.122.71.18-0-0-0,10.16.0.6,0,144.122.71.18,0,0,2023-03-19 15:06:27.607057,116990654,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0257229607418041,983114.7394957984,2173436.7855480714,6391457.0,9.0,1.16990645E8,1982892.288135593,2755716.142124109,6391480.0,100255.0,1.16990623E8,1982891.9152542371,2755723.6850396283,6391479.0,100244.0,0,0,0,0,0,0,0,0,0.5128614803709021,0.5128614803709021,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200671.63157894736,104.11596660898877,200919.0,200537.0,5946174.47368421,115851.87305413774,6391457.0,5817917.0,0,0
10.16.0.6-114.114.114.114-0-0-0,10.16.0.6,0,114.114.114.114,0,0,2023-03-19 15:06:27.909169,116957644,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026012459690108,982837.3445378152,2188999.0996677754,6420314.0,5.0,1.16794132E8,1979561.559322034,2896010.0497890506,6586964.0,1065.0,1.16793786E8,1979555.6949152541,2896243.116827701,6584231.0,5.0,0,0,0,0,0,0,0,0,0.513006229845054,0.513006229845054,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166224.84210526315,1112.3649113067238,169554.0,165660.0,5980717.7894736845,114568.62297213405,6420314.0,5853574.0,0,0
10.16.0.2-144.122.71.18-56026-6443-6,10.16.0.2,56026,144.122.71.18,6443,6,2023-03-19 15:06:29.005995,117006978,481,311,10260.0,772801.0,96.0,0.0,21.33056133056133,29.36808219069218,13480.0,0.0,2484.890675241157,3781.385614910849,6692.429916444812,6.7688270694419606,147922.85461441224,931778.3799848849,7192619.0,1.0,1.16966809E8,243680.85208333348,1186865.796285243,7192655.0,1.0,1.17006304E8,377439.6903225806,1460894.2597857465,7192919.0,6.0,191,247,0,0,0,0,15428,9952,4.110865934850484,2.657961134591477,0.0,13480.0,988.7133838383842,2655.859127305835,7053587.704093711,0,0,0,438,792,0,0,0,0.6465696465696466,988.7133838383838,21.33056133056133,2484.8906752411576,183,4,775,12370,4,6781219,0,12,0,975,1083,502,190,32,242131.00000000003,32196.551123300367,300617.0,219279.0,6241009.611111111,270513.8627738695,7192619.0,5910455.0,362903106,0
10.16.0.2-144.122.71.18-0-0-0,10.16.0.2,0,144.122.71.18,0,0,2023-03-19 15:06:29.527860,116948660,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9747867141017263,1034943.8938053101,2298525.3563847826,7212291.0,6.0,1.16948654E8,2088368.8214285714,2918673.97205348,7212299.0,98880.0,1.16948643E8,2088368.6249999995,2918680.076397938,7212305.0,98882.0,0,0,0,0,0,0,0,0,0.4873933570508632,0.4873933570508632,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200646.94444444444,310.98278223990405,201255.0,200216.0,6285331.555555554,274003.13196282636,7212291.0,5930805.0,0,0
10.16.0.4-144.122.71.18-52536-6443-6,10.16.0.4,52536,144.122.71.18,6443,6,2023-03-19 15:06:43.156713,97128629,9,7,270.0,178.0,153.0,0.0,30.0,60.205896721168436,58.0,0.0,25.42857142857143,26.216134617554022,4.612440272373246,0.16473000972761595,6475241.933333334,1.264336471560484E7,3.1548291E7,7.0,9.7128188E7,1.21410235E7,1.5527220123247221E7,3.1548291E7,17.0,9.7128629E7,1.6188104833333334E7,1.6122935859375283E7,3.1591674E7,672.0,2,4,0,0,0,0,288,224,0.09266063047178397,0.07206937925583197,0.0,153.0,28.0,47.048910720653254,2213.6000000000004,0,0,0,6,16,0,0,0,0.7777777777777778,28.0,30.0,25.428571428571427,0,0,0,0,0,0,0,16,0,11,0,957,2,0,1586670.3333333333,2709915.7269246094,4715707.0,7.0,3.0789535666666668E7,726491.9158533929,3.1548291E7,3.0100306E7,342016026,0
10.16.0.5-144.122.71.18-34528-6443-6,10.16.0.5,34528,144.122.71.18,6443,6,2023-03-19 15:07:16.797219,92160073,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10850685849608648,1.0240008111111112E7,1.4445280490358032E7,3.0720214E7,7.0,9.2160064E7,2.3040016E7,1.2776346841860732E7,3.0720231E7,4095619.0,9.2160066E7,2.30400165E7,1.277607601769809E7,3.0720223E7,4096079.0,0,0,0,0,0,0,160,160,0.05425342924804324,0.05425342924804324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,942,502,0,32,1365365.0,2364867.694470031,4096079.0,7.0,2.9354656333333332E7,2365087.9547395976,3.0720214E7,2.6623688E7,372735970,0
10.16.0.7-144.122.71.18-38668-6443-6,10.16.0.7,38668,144.122.71.18,6443,6,2023-03-19 15:07:19.319855,108157176,14,8,437.0,335.0,174.0,0.0,31.21428571428571,51.267291374083385,59.0,31.0,41.875,10.842212478482951,7.137760327618021,0.20340767773004723,5150341.714285715,1.0846241648878342E7,3.0001127E7,23.0,1.08157176E8,8319782.769230769,1.2942291761971442E7,3.0001127E7,150.0,1.0811522E8,1.5445031428571427E7,1.4390197457522634E7,3.000136E7,678.0,6,8,0,0,0,0,448,256,0.1294412494645755,0.07396642826547171,0.0,174.0,35.09090909090909,41.15581205371686,1693.800865800866,0,0,0,14,22,0,0,0,0.5714285714285714,35.09090909090909,31.214285714285715,41.875,0,0,0,0,0,0,0,19,0,15,12242,1879,5,32,10550.0,20526.020331926662,41339.0,249.0,2.598100375E7,8012584.578142452,3.0001127E7,1.3962161E7,382164043,0
100.64.0.2-100.64.0.1-0-0-0,100.64.0.2,0,100.64.0.1,0,0,2023-03-19 15:08:27.249671,117266052,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4093256247767257,2495022.3829787234,2576099.9915998783,5101717.0,108.0,1.17265877E8,5098516.391304349,12482.961040550997,5101858.0,5041274.0,1.17265938E8,5098519.043478263,12489.034446550138,5101879.0,5041249.0,0,0,0,0,0,0,0,0,0.20466281238836284,0.20466281238836284,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.56521739130434,20.189614987901173,175.0,108.0,5098368.826086957,12486.056818606583,5101717.0,5041112.0,0,0
10.16.0.6-144.122.71.18-34788-6443-6,10.16.0.6,34788,144.122.71.18,6443,6,2023-03-19 15:08:29.988911,116407484,339,390,10800.0,812317.0,48.0,0.0,31.85840707964603,20.801200717777125,15675.0,0.0,2082.864102564105,3605.2005145514368,7070.997256499419,6.262483948197008,159900.39010989017,934414.6024882273,5893740.0,0.0,1.16407478E8,344400.8224852072,1355750.3662564533,5929962.0,6.0,1.16407468E8,299247.9897172235,1264389.0438729706,5898997.0,3.0,240,281,0,0,0,0,10872,12480,2.912183893606016,3.350300054590992,0.0,15675.0,1129.104252400548,2827.229125412027,7993224.527578055,0,0,0,521,729,0,0,0,1.1504424778761062,1129.1042524005486,31.858407079646017,2082.8641025641027,183,4,889,13802,4,15733731,0,14,0,1114,12709,502,239,32,254789.99999999997,37616.69867964964,331188.0,161824.0,5860633.842105262,31479.27039649912,5893740.0,5755788.0,484008722,0
10.16.0.6-144.122.71.18-0-0-0,10.16.0.6,0,144.122.71.18,0,0,2023-03-19 15:08:30.505684,116393830,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0309824842089998,978099.4117647058,2161474.3203986064,5993116.0,7.0,1.16393806E8,1972776.3728813562,2740254.1695978264,5993129.0,100200.0,1.16393811E8,1972776.4576271183,2740261.833627201,5993135.0,100199.0,0,0,0,0,0,0,0,0,0.5154912421044999,0.5154912421044999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200650.5789473684,165.11454468186034,201128.0,200429.0,5914774.894736842,39609.79984225963,5993116.0,5809782.0,0,0
